Unique_ID,Study_ID,Location_ID,Survey_ID,Day_of_Week,Time_of_Day,Date,Start_time,End_time,Conditions,Weather,Temperature,Surveyor,Row_ID,Row_Total,Group_Size,Male,Female,Gender_Unknown,White,BlackAfricanAmerican,AmericanIndian_AlaskanNative,Asian,NativeHawaiian_PacificIslander,Latino,Multiple_Races,Race_Unknown,Age_0-4,Age_5-14,Age_15-24,Age_25-44,Age_45-64,Age_65+,Standing,Leaning,SittingFormal_Public,SittingFormal_Commercial,SittingFormal_Private,SittingInformal,Lying,Mobility_Assistance_Device,CommercialActivity_Providing,CommercialActivity_Buying,CommercialActivity_Observing,Eating/Drinking,Talking,CulturalActivity,UsingElectronics,ActiveRecreation,PassiveRecreation,WaitingTransportation,CivicWork,Smoking,DisruptiveActivity_Aggressive,DisruptiveActivity_Intoxicated,LivingActivities,Soliciting,Notes
669,2018 People Staying Counts,OTH2,Weekday1_Evening,Weekday,Evening,20180814,1736,1746,,Light Clouds,80,UD4H,3,1,1,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,
670,2018 People Staying Counts,OTH2,Weekday1_Evening,Weekday,Evening,20180814,1736,1746,,Light Clouds,80,UD4H,4,1,2,1,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,1,1,,,,,1,,,,,,,
671,2018 People Staying Counts,OTH2,Weekday1_Evening,Weekday,Evening,20180814,1736,1746,,Light Clouds,80,UD4H,5,1,2,,1,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
672,2018 People Staying Counts,OTH2,Weekday1_Evening,Weekday,Evening,20180814,1736,1746,,Light Clouds,80,UD4H,6,1,1,1,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,1,,,,,,,
673,2018 People Staying Counts,OTH2,Weekday1_Evening,Weekday,Evening,20180814,1736,1746,,Light Clouds,80,UD4H,7,1,2,,1,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
674,2018 People Staying Counts,OTH2,Weekday1_Evening,Weekday,Evening,20180814,1736,1746,,Light Clouds,80,UD4H,8,1,2,,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,1,,,,,,,
675,2018 People Staying Counts,OTH2,Weekday1_Evening,Weekday,Evening,20180814,1736,1746,,Light Clouds,80,UD4H,9,1,1,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,
676,2018 People Staying Counts,OTH2,Weekday1_Evening,Weekday,Evening,20180814,1736,1746,,Light Clouds,80,UD4H,10,1,1,1,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,
677,2018 People Staying Counts,OTH2,Weekday1_Evening,Weekday,Evening,20180814,1736,1746,,Light Clouds,80,UD4H,11,1,1,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,1,,,1,,,1,,,,,,,
678,2018 People Staying Counts,OTH2,Weekday1_Evening,Weekday,Evening,20180814,1736,1746,,Light Clouds,80,UD4H,12,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
679,2018 People Staying Counts,OTH2,Weekday1_Evening,Weekday,Evening,20180814,1736,1746,,Light Clouds,80,UD4H,13,1,1,,1,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
680,2018 People Staying Counts,OTH2,Weekday1_Evening,Weekday,Evening,20180814,1736,1746,,Light Clouds,80,UD4H,14,1,1,,1,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
681,2018 People Staying Counts,OTH2,Weekend_Midday,Weekend,Midday,20180818,1421,1431,,Sun-Shaded,71,UD4H,1,1,1,,1,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,
682,2018 People Staying Counts,OTH2,Weekend_Midday,Weekend,Midday,20180818,1421,1431,,Sun-Shaded,71,UD4H,2,1,2,,1,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,1,,,,,,,
683,2018 People Staying Counts,OTH2,Weekend_Midday,Weekend,Midday,20180818,1421,1431,,Sun-Shaded,71,UD4H,3,1,2,,1,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,1,,,,,,,
684,2018 People Staying Counts,OTH2,Weekend_Midday,Weekend,Midday,20180818,1421,1431,,Sun-Shaded,71,UD4H,4,1,1,,1,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,
685,2018 People Staying Counts,OTH2,Weekend_Midday,Weekend,Midday,20180818,1421,1431,,Sun-Shaded,71,UD4H,5,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
686,2018 People Staying Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1720,1730,,Sun-Shaded,75,UD4H,1,1,2,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
687,2018 People Staying Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1720,1730,,Sun-Shaded,75,UD4H,2,1,2,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
688,2018 People Staying Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1720,1730,,Sun-Shaded,75,UD4H,3,1,2,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
689,2018 People Staying Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1720,1730,,Sun-Shaded,75,UD4H,4,1,2,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
690,2018 People Staying Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1720,1730,,Sun-Shaded,75,UD4H,5,1,1,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
691,2018 People Staying Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1720,1730,,Sun-Shaded,75,UD4H,6,1,1,,1,,,,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,
692,2018 People Staying Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1720,1730,,Sun-Shaded,75,UD4H,7,1,1,,1,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,
693,2018 People Staying Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1720,1730,,Sun-Shaded,75,UD4H,8,1,1,1,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
694,2018 People Staying Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1720,1730,,Sun-Shaded,75,UD4H,9,1,1,,1,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,1,,,1,,,,,,,
695,2018 People Staying Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1720,1730,,Sun-Shaded,75,UD4H,10,1,1,1,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,
696,2018 People Staying Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1720,1730,,Sun-Shaded,75,UD4H,11,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
697,2018 People Staying Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1720,1730,,Sun-Shaded,75,UD4H,12,1,2,,1,,,,,1,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,
698,2018 People Staying Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1720,1730,,Sun-Shaded,75,UD4H,13,1,2,,1,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,1,,,1,,,,,,,
699,2018 People Staying Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1720,1730,,Sun-Shaded,75,UD4H,14,1,1,1,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,
700,2018 People Staying Counts,OTH2,Weekday2_Morning,Weekday,Morning,20180820,1018,1028,,Sun-Shaded,65,UD4H,1,1,1,,1,,,,,1,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,1,,,,,,,
701,2018 People Staying Counts,OTH2,Weekday2_Morning,Weekday,Morning,20180820,1018,1028,,Sun-Shaded,65,UD4H,2,1,1,,1,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,
702,2018 People Staying Counts,OTH2,Weekday2_Morning,Weekday,Morning,20180820,1018,1028,,Sun-Shaded,65,UD4H,3,1,1,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,
703,2018 People Staying Counts,OTH2,Weekday2_Morning,Weekday,Morning,20180820,1018,1028,,Sun-Shaded,65,UD4H,4,1,1,1,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,1,,,,1,,,,,,,,,,
704,2018 People Staying Counts,OTH2,Weekday2_Morning,Weekday,Morning,20180820,1018,1028,,Sun-Shaded,65,UD4H,5,1,1,,1,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,
705,2018 People Staying Counts,OTH2,Weekday2_Morning,Weekday,Morning,20180820,1018,1028,,Sun-Shaded,65,UD4H,6,1,2,1,,,,,,1,,,,,,,1,,,,,,1,,,,,,,,,1,1,,,,,1,,,,,,,
706,2018 People Staying Counts,OTH2,Weekday2_Morning,Weekday,Morning,20180820,1018,1028,,Sun-Shaded,65,UD4H,7,1,2,,1,,,,,1,,,,,,,1,,,,,,1,,,,,,,,,1,1,,,,,1,,,,,,,
707,2018 People Staying Counts,OTH2,Weekday2_Morning,Weekday,Morning,20180820,1018,1028,,Sun-Shaded,65,UD4H,8,1,1,,1,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
708,2018 People Staying Counts,OTH2,Weekday2_Morning,Weekday,Morning,20180820,1018,1028,,Sun-Shaded,65,UD4H,9,1,1,1,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,
709,2018 People Staying Counts,OTH2,Weekday2_Morning,Weekday,Morning,20180820,1018,1028,,Sun-Shaded,65,UD4H,10,1,1,,1,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,
710,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,1,1,1,1,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,
711,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,2,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
712,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,3,1,1,1,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,
713,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,4,1,2,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,1,,1,,,,,
714,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,5,1,2,1,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,1,,1,,,,,
715,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,6,1,1,,1,,,,,1,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,1,,,,,,,
716,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,7,1,1,,1,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
717,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,8,1,2,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
718,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,9,1,2,1,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,1,,1,,,1,,,,,,,
719,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,10,1,1,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
720,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,11,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
721,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,12,1,3,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,
722,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,13,1,3,,,1,,1,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,,,
723,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,14,1,3,,1,,,1,,,,,,,,,1,,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,
724,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,15,1,1,1,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,
725,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,16,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,
726,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,17,1,2,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
727,2018 People Staying Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1350,1400,,Sun-Shaded,77,UD4H,18,1,2,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
728,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,1,1,1,,1,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
729,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,2,1,1,1,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,,1,,,,,,1,,,,,,,
730,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,3,1,1,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,
731,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,4,1,1,,1,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,
732,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,5,1,1,,1,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,
733,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,6,1,1,,1,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,
734,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,7,1,4,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
735,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,8,1,4,,1,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
736,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,9,1,4,,1,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
737,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,10,1,4,,1,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
738,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,11,1,1,1,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,,1,,,,,,1,,,,,,,
739,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,12,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
740,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,13,1,1,,1,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,
741,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,14,1,1,,1,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
742,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,15,1,1,1,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,
743,2018 People Staying Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1719,1729,,Heavy Clouds,80,UD4H,16,1,1,,1,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,
744,2018 People Staying Counts,MAM1,Weekday1_Morning,Weekday,Morning,20180816,0842,0852,,Heavy Clouds,61,UD4H,1,1,1,1,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,
745,2018 People Staying Counts,MAM1,Weekday1_Morning,Weekday,Morning,20180816,0842,0852,,Heavy Clouds,61,UD4H,2,1,1,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
746,2018 People Staying Counts,MAM1,Weekday1_Morning,Weekday,Morning,20180816,0842,0852,,Heavy Clouds,61,UD4H,3,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
747,2018 People Staying Counts,MAM1,Weekday1_Midday,Weekday,Midday,20180816,1236,1246,,Heavy Clouds,67,UD4H,1,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
748,2018 People Staying Counts,MAM1,Weekday1_Midday,Weekday,Midday,20180816,1236,1246,,Heavy Clouds,67,UD4H,2,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
749,2018 People Staying Counts,MAM1,Weekday1_Midday,Weekday,Midday,20180816,1236,1246,,Heavy Clouds,67,UD4H,3,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,
750,2018 People Staying Counts,MAM1,Weekday1_Midday,Weekday,Midday,20180816,1236,1246,,Heavy Clouds,67,UD4H,4,1,1,1,,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
751,2018 People Staying Counts,MAM1,Weekday1_Evening,Weekday,Evening,20180816,1640,1650,,Light Clouds,74,UD4H,1,1,3,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
752,2018 People Staying Counts,MAM1,Weekday1_Evening,Weekday,Evening,20180816,1640,1650,,Light Clouds,74,UD4H,2,1,3,1,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,1,,,,,1,,1,,,,,
753,2018 People Staying Counts,MAM1,Weekday1_Evening,Weekday,Evening,20180816,1640,1650,,Light Clouds,74,UD4H,3,1,3,1,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
754,2018 People Staying Counts,MAM1,Weekday1_Evening,Weekday,Evening,20180816,1640,1650,,Light Clouds,74,UD4H,4,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
755,2018 People Staying Counts,MAM1,Weekday2_Morning,Weekday,Morning,20180817,0832,0842,,Heavy Clouds,58,UD4H,1,1,1,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
756,2018 People Staying Counts,MAM1,Weekday2_Morning,Weekday,Morning,20180817,0832,0842,,Heavy Clouds,58,UD4H,2,1,1,,1,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
757,2018 People Staying Counts,MAM1,Weekday2_Midday,Weekday,Midday,20180817,1231,1241,,Sun-Exposed,63,UD4H,1,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
758,2018 People Staying Counts,MAM1,Weekday2_Evening,Weekday,Evening,20180817,1630,1640,,Sun-Shaded,72,UD4H,1,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
759,2018 People Staying Counts,MAM1,Weekday2_Evening,Weekday,Evening,20180817,1630,1640,,Sun-Shaded,72,UD4H,2,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
760,2018 People Staying Counts,MAM1,Weekday2_Evening,Weekday,Evening,20180817,1630,1640,,Sun-Shaded,72,UD4H,3,1,1,1,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
761,2018 People Staying Counts,MAM1,Weekend_Midday,Weekend,Midday,20180825,1310,1320,,Heavy Clouds,59,UD4H,1,1,1,1,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,
762,2018 People Staying Counts,MAM1,Weekend_Midday,Weekend,Midday,20180825,1310,1320,,Heavy Clouds,59,UD4H,2,1,1,1,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,
763,2018 People Staying Counts,MAM1,Weekend_Evening,Weekend,Evening,20180825,1549,1559,,Heavy Clouds,63,UD4H,1,1,1,,1,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,
764,2018 People Staying Counts,MAM1,Weekend_Evening,Weekend,Evening,20180825,1549,1559,,Heavy Clouds,63,UD4H,2,1,1,,1,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
765,2018 People Staying Counts,MAM1,Weekend_Evening,Weekend,Evening,20180825,1549,1559,,Heavy Clouds,63,UD4H,3,1,1,1,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,
766,2018 People Staying Counts,PIK4,Weekday1_Morning,Weekday,Morning,20180723,0935,0945,,Sun-Shaded,72,UD4H,1,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
767,2018 People Staying Counts,PIK4,Weekday1_Morning,Weekday,Morning,20180723,0935,0945,,Sun-Shaded,72,UD4H,2,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
768,2018 People Staying Counts,PIK4,Weekday1_Morning,Weekday,Morning,20180723,0935,0945,,Sun-Shaded,72,UD4H,3,1,1,,1,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,
769,2018 People Staying Counts,PIK4,Weekday1_Morning,Weekday,Morning,20180723,0935,0945,,Sun-Shaded,72,UD4H,4,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
770,2018 People Staying Counts,PIK4,Weekday1_Morning,Weekday,Morning,20180723,0935,0945,,Sun-Shaded,72,UD4H,5,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
771,2018 People Staying Counts,PIK4,Weekday1_Midday,Weekday,Midday,20180723,1340,1350,,Sun-Shaded,80,UD4H,1,1,3,1,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
772,2018 People Staying Counts,PIK4,Weekday1_Midday,Weekday,Midday,20180723,1340,1350,,Sun-Shaded,80,UD4H,2,1,3,1,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
773,2018 People Staying Counts,PIK4,Weekday1_Midday,Weekday,Midday,20180723,1340,1350,,Sun-Shaded,80,UD4H,3,1,3,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,1,,,1,,,,,,,
774,2018 People Staying Counts,PIK4,Weekday1_Midday,Weekday,Midday,20180723,1340,1350,,Sun-Shaded,80,UD4H,4,1,1,1,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,
775,2018 People Staying Counts,PIK4,Weekday1_Midday,Weekday,Midday,20180723,1340,1350,,Sun-Shaded,80,UD4H,5,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
776,2018 People Staying Counts,PIK4,Weekday1_Evening,Weekday,Evening,20180723,1905,1915,,Sun-Shaded,75,UD4H,1,1,1,,1,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,
777,2018 People Staying Counts,PIK4,Weekday1_Evening,Weekday,Evening,20180723,1905,1915,,Sun-Shaded,75,UD4H,2,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
778,2018 People Staying Counts,PIK4,Weekday1_Evening,Weekday,Evening,20180723,1905,1915,,Sun-Shaded,75,UD4H,3,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
779,2018 People Staying Counts,PIK4,Weekday1_Evening,Weekday,Evening,20180723,1905,1915,,Sun-Shaded,75,UD4H,4,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,
780,2018 People Staying Counts,PIK4,Weekday1_Evening,Weekday,Evening,20180723,1905,1915,,Sun-Shaded,75,UD4H,5,1,1,1,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
781,2018 People Staying Counts,PIK4,Weekday1_Evening,Weekday,Evening,20180723,1905,1915,,Sun-Shaded,75,UD4H,6,1,1,,1,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
